,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VMAP,Day_Perc_Change,Trend
370,HINDUNILVR,EQ,2018-11-09,1643.85,1650.0,1680.0,1638.3,1670.15,1672.6,1666.33,1125863,1876059258.45,72263,694611,61.7,11,2018,1393.3711195602039,0.017489430300818176,Positive
371,HINDUNILVR,EQ,2018-11-12,1672.6,1672.0,1681.95,1649.2,1656.0,1654.3,1667.56,805817,1343744419.75,45310,444458,55.16,11,2018,1393.8201854796598,-0.01094104986248956,Negative
372,HINDUNILVR,EQ,2018-11-13,1654.3,1644.1,1678.6,1636.55,1669.55,1671.1,1659.66,673435,1117673070.1,40139,211256,31.37,11,2018,1394.2184221661587,0.010155352717161392,Positive
373,HINDUNILVR,EQ,2018-11-14,1671.1,1672.0,1739.5,1668.05,1706.0,1715.5,1717.8,1780843,3059138070.15,75850,654948,36.78,11,2018,1395.434027133285,0.026569325593920334,Positive
374,HINDUNILVR,EQ,2018-11-15,1715.5,1717.75,1728.4,1696.65,1700.95,1706.05,1710.7,997169,1705857384.05,56084,464790,46.61,11,2018,1396.0907081126768,-0.005508598076362614,Slight negative
375,HINDUNILVR,EQ,2018-11-16,1706.05,1704.9,1718.0,1683.3,1693.0,1689.1,1695.82,1071547,1817152289.35,53532,684917,63.92,11,2018,1396.7548624044025,-0.009935230503209214,Slight negative
376,HINDUNILVR,EQ,2018-11-19,1689.1,1693.3,1707.0,1677.0,1705.1,1701.4,1693.34,910054,1541032367.35,44237,490516,53.9,11,2018,1397.3401947737302,0.007281984488781035,Slight positive
377,HINDUNILVR,EQ,2018-11-20,1701.4,1701.0,1709.9,1685.05,1695.0,1694.0,1699.17,740827,1258793985.85,51883,324482,43.8,11,2018,1397.8034687428026,-0.004349359351122684,Slight or No change
378,HINDUNILVR,EQ,2018-11-21,1694.0,1690.05,1706.0,1678.7,1692.9,1689.95,1690.74,932133,1575992049.15,34918,480574,51.56,11,2018,1398.3763815078917,-0.0023907910271546706,Slight or No change
379,HINDUNILVR,EQ,2018-11-22,1689.95,1692.9,1703.7,1663.0,1675.0,1675.1,1683.93,808599,1361624987.2,37443,305930,37.83,11,2018,1398.8463309474173,-0.0087872422261015,Slight negative
380,HINDUNILVR,EQ,2018-11-26,1675.1,1678.1,1750.0,1678.1,1740.0,1744.0,1727.56,2314140,3997809237.6,85891,737424,31.87,11,2018,1400.5157607093072,0.04113187272401664,Among top gainers
381,HINDUNILVR,EQ,2018-11-27,1744.0,1738.9,1741.5,1709.25,1730.8,1733.3,1725.98,1592918,2749346055.4,90395,910042,57.13,11,2018,1401.6200393731508,-0.0061353211009174125,Slight negative
382,HINDUNILVR,EQ,2018-11-28,1733.3,1731.0,1748.0,1716.75,1737.45,1732.2,1732.38,1205956,2089176907.65,55112,629162,52.17,11,2018,1402.4484407876373,-0.0006346275889920205,Slight or No change
383,HINDUNILVR,EQ,2018-11-29,1732.2,1745.9,1780.0,1737.5,1774.45,1768.5,1763.68,1936534,3415426622.55,79305,937875,48.43,11,2018,1403.9155286997134,0.02095600969864919,Positive
384,HINDUNILVR,EQ,2018-11-30,1768.5,1770.95,1798.3,1742.25,1774.3,1754.0,1763.32,2373749,4185668861.55,84072,1335813,56.27,11,2018,1405.6269937794257,-0.008199038733389896,Slight negative
385,HINDUNILVR,EQ,2018-12-03,1754.0,1769.5,1838.3,1748.05,1836.0,1825.6,1794.19,4310053,7733058276.9,137726,1486187,34.48,12,2018,1409.3220952666559,0.04082098061573536,Among top gainers
386,HINDUNILVR,EQ,2018-12-04,1825.6,1835.0,1848.95,1801.0,1811.0,1807.65,1817.21,3155914,5734950766.85,133167,1397705,44.29,12,2018,1411.8718555461248,-0.009832383873794814,Slight negative
387,HINDUNILVR,EQ,2018-12-05,1807.65,1803.0,1854.8,1788.0,1852.0,1848.1,1826.46,2847336,5200551572.95,109627,973401,34.19,12,2018,1414.3767239124613,0.02237711946449794,Positive
388,HINDUNILVR,EQ,2018-12-06,1848.1,1840.0,1847.0,1797.65,1799.0,1801.5,1815.81,2399579,4357185526.7,144275,1009472,42.07,12,2018,1416.2410432487125,-0.025215085763757306,Negative
389,HINDUNILVR,EQ,2018-12-07,1801.5,1801.3,1832.75,1792.1,1825.15,1824.3,1811.81,1774240,3214584334.2,74960,783922,44.18,12,2018,1417.6889065370558,0.012656119900083196,Positive
390,HINDUNILVR,EQ,2018-12-10,1824.3,1796.8,1815.0,1790.0,1800.0,1795.8,1802.24,1216028,2191574721.75,72293,548580,45.11,12,2018,1418.6061833491751,-0.01562243052129586,Negative
391,HINDUNILVR,EQ,2018-12-11,1795.8,1781.0,1819.9,1770.1,1795.7,1794.9,1795.87,2237806,4018805765.6,122001,1239189,55.38,12,2018,1420.278630495455,-0.000501169395255574,Slight or No change
392,HINDUNILVR,EQ,2018-12-12,1794.9,1796.0,1845.05,1795.95,1838.15,1839.1,1826.8,1449484,2647920690.5,68923,653738,45.1,12,2018,1421.4808857383332,0.024625327316284862,Positive
393,HINDUNILVR,EQ,2018-12-13,1839.1,1848.0,1867.45,1837.05,1852.05,1855.55,1853.19,1586900,2940819581.0,104574,758442,47.79,12,2018,1422.8407643594305,0.008944592463705048,Slight positive
394,HINDUNILVR,EQ,2018-12-14,1855.55,1837.0,1865.85,1832.75,1860.55,1860.55,1852.52,1573884,2915656040.0,84581,759032,48.23,12,2018,1424.196586740711,0.0026946188461642873,Slight positive
395,HINDUNILVR,EQ,2018-12-17,1860.55,1865.0,1869.5,1845.05,1850.75,1850.7,1855.7,1179613,2189010587.15,50816,475479,40.31,12,2018,1425.1844557194436,-0.005294133455161054,Slight negative
396,HINDUNILVR,EQ,2018-12-18,1850.7,1848.9,1848.9,1833.0,1844.0,1840.75,1839.35,1521255,2798114681.9,58549,1040031,68.37,12,2018,1426.4220648960002,-0.005376344086021501,Slight negative
397,HINDUNILVR,EQ,2018-12-19,1840.75,1849.95,1858.0,1842.0,1845.0,1844.8,1848.62,1687085,3118785203.6,89407,1324512,78.51,12,2018,1427.7993241318004,0.0022001901398887025,Slight positive
398,HINDUNILVR,EQ,2018-12-20,1844.8,1839.0,1854.9,1821.0,1833.0,1834.25,1839.16,1500656,2759945725.9,84823,898964,59.9,12,2018,1428.9859918866316,-0.005718777103209005,Slight negative
399,HINDUNILVR,EQ,2018-12-21,1834.25,1833.0,1842.6,1800.0,1810.0,1803.5,1816.56,1439522,2614985011.9,85704,946603,65.76,12,2018,1430.0319442599994,-0.016764345100177214,Negative
400,HINDUNILVR,EQ,2018-12-24,1803.5,1814.0,1814.0,1777.55,1788.0,1784.65,1797.63,1023418,1839728513.15,46050,376414,36.78,12,2018,1430.734657244287,-0.010451899085112237,Negative
401,HINDUNILVR,EQ,2018-12-26,1784.65,1760.0,1798.65,1741.25,1790.0,1791.6,1772.77,2212019,3921411644.1,71897,642553,29.05,12,2018,1432.2736691463504,0.003894321015325053,Slight positive
402,HINDUNILVR,EQ,2018-12-27,1791.6,1802.7,1823.0,1793.15,1816.0,1814.9,1807.59,1516851,2741845054.3,60445,801536,52.84,12,2018,1433.38939497695,0.013005135074793506,Positive
403,HINDUNILVR,EQ,2018-12-28,1814.9,1817.9,1834.9,1815.7,1820.0,1822.05,1826.37,963189,1759135560.45,46234,459688,47.73,12,2018,1434.1077156165438,0.003939610997851117,Slight positive
404,HINDUNILVR,EQ,2018-12-31,1822.05,1830.0,1836.9,1811.25,1817.9,1819.65,1820.78,757071,1378463008.35,29700,412583,54.5,12,2018,1434.6669765693089,-0.0013171976619740233,Slight or No change
405,HINDUNILVR,EQ,2019-01-01,1819.65,1824.8,1824.8,1798.35,1799.0,1801.1,1804.57,807345,1456911127.7,23385,438072,54.26,1,2019,1435.2329399627297,-0.010194268128486339,Negative
406,HINDUNILVR,EQ,2019-01-02,1801.1,1792.4,1808.85,1771.3,1781.0,1784.6,1786.89,1598707,2856718978.55,58293,993011,62.11,1,2019,1436.2982086478125,-0.009161068236077985,Slight negative
407,HINDUNILVR,EQ,2019-01-03,1784.6,1782.6,1803.45,1782.6,1785.0,1788.4,1792.38,1182624,2119709407.95,60197,680871,57.57,1,2019,1437.0906092119067,0.0021293287011094897,Slight positive
408,HINDUNILVR,EQ,2019-01-04,1788.4,1798.9,1802.0,1772.15,1780.0,1781.7,1784.94,1454134,2595536562.0,79115,862409,59.31,1,2019,1438.041567105231,-0.0037463654663386636,Slight or No change
409,HINDUNILVR,EQ,2019-01-07,1781.7,1791.5,1804.0,1782.45,1784.0,1784.95,1790.16,909032,1627311434.2,30753,611874,67.31,1,2019,1438.6389808806746,0.0018241005780996744,Slight positive
410,HINDUNILVR,EQ,2019-01-08,1784.95,1792.0,1793.5,1761.1,1769.95,1770.85,1773.74,1262707,2239711344.45,57180,804480,63.71,1,2019,1439.4317745607495,-0.007899380935040279,Slight negative
411,HINDUNILVR,EQ,2019-01-09,1770.85,1777.5,1797.0,1773.4,1786.0,1785.0,1785.48,1324628,2365099189.6,72737,778203,58.75,1,2019,1440.294724136043,0.007990513030465607,Slight positive
412,HINDUNILVR,EQ,2019-01-10,1785.0,1785.0,1799.1,1779.0,1786.0,1786.2,1787.93,1313981,2349309256.2,56693,892823,67.95,1,2019,1441.1494552008332,0.0006722689075631116,Slight positive
413,HINDUNILVR,EQ,2019-01-11,1786.2,1795.0,1795.4,1758.55,1770.0,1769.4,1773.87,1113837,1975803617.2,52486,649663,58.33,1,2019,1441.835577577399,-0.009405441719852137,Slight negative
414,HINDUNILVR,EQ,2019-01-14,1769.4,1771.0,1780.75,1760.1,1766.0,1763.9,1766.64,1018068,1798561084.2,36672,675559,66.36,1,2019,1442.4497143327928,-0.0031083983271165128,Slight or No change
415,HINDUNILVR,EQ,2019-01-15,1763.9,1767.4,1793.4,1767.4,1786.55,1789.85,1780.97,1614600,2875557581.75,56059,1231103,76.25,1,2019,1443.4971545844103,0.014711718351380298,Positive
416,HINDUNILVR,EQ,2019-01-16,1789.85,1790.0,1794.8,1766.8,1771.65,1772.55,1774.6,2054033,3645095839.05,53605,1545518,75.24,1,2019,1444.7544709896163,-0.00966561443696401,Slight negative
417,HINDUNILVR,EQ,2019-01-17,1772.55,1776.9,1779.25,1742.5,1750.0,1751.5,1760.88,1941204,3418235345.45,80743,895796,46.15,1,2019,1445.858182232165,-0.011875546529011904,Negative
418,HINDUNILVR,EQ,2019-01-18,1751.5,1750.0,1768.85,1727.3,1746.4,1744.1,1746.76,3234056,5649114893.35,119528,1229772,38.03,1,2019,1447.6353421552851,-0.00422495004282053,Slight or No change
419,HINDUNILVR,EQ,2019-01-21,1744.1,1749.0,1758.0,1736.05,1745.85,1746.9,1747.7,1628067,2845378288.5,65165,1057378,64.95,1,2019,1448.5303716027358,0.0016054125336850689,Slight positive
420,HINDUNILVR,EQ,2019-01-22,1746.9,1746.0,1755.0,1741.25,1751.0,1750.2,1749.37,1776472,3107698997.0,87250,1227583,69.1,1,2019,1449.5116327721207,0.0018890606216726002,Slight positive
421,HINDUNILVR,EQ,2019-01-23,1750.2,1752.0,1784.05,1749.4,1760.55,1767.2,1774.32,2321782,4119584551.2,59649,1249936,53.84,1,2019,1450.8564864408193,0.009713175637070082,Slight positive
422,HINDUNILVR,EQ,2019-01-24,1767.2,1766.8,1784.05,1756.7,1759.0,1759.5,1763.94,1350870,2382854580.75,62636,925006,68.47,1,2019,1451.6148101510923,-0.004357175192394758,Slight or No change
423,HINDUNILVR,EQ,2019-01-25,1759.5,1762.0,1778.75,1750.0,1755.0,1756.8,1763.2,1131790,1995570636.6,76957,660207,58.33,1,2019,1452.2417417448605,-0.001534526854219953,Slight or No change
424,HINDUNILVR,EQ,2019-01-28,1756.8,1758.9,1771.55,1740.15,1746.0,1743.0,1751.66,1289774,2259249716.85,75400,942979,73.11,1,2019,1452.9208218762356,-0.00785519125683054,Slight negative
425,HINDUNILVR,EQ,2019-01-29,1743.0,1745.0,1763.85,1726.1,1758.0,1756.7,1750.93,1319822,2310911235.4,55006,905273,68.59,1,2019,1453.645111069329,0.007860011474469353,Slight positive
426,HINDUNILVR,EQ,2019-01-30,1756.7,1760.0,1760.75,1728.1,1729.0,1733.35,1740.74,1259978,2193294539.3,93638,785972,62.38,1,2019,1454.2803165856938,-0.01329196789434739,Negative
427,HINDUNILVR,EQ,2019-01-31,1733.35,1735.9,1774.9,1735.25,1757.15,1763.25,1764.22,1880257,3317179921.7,69687,1166486,62.04,1,2019,1455.3238707570652,0.017249834136210174,Positive
428,HINDUNILVR,EQ,2019-02-01,1763.25,1763.25,1832.5,1761.45,1799.9,1799.3,1802.24,2342251,4221289201.0,99426,1205126,51.45,2,2019,1456.7650574074605,0.020445200623848026,Positive
429,HINDUNILVR,EQ,2019-02-04,1799.3,1799.9,1823.0,1794.7,1802.65,1802.6,1807.77,1116390,2018179454.75,59891,492621,44.13,2,2019,1457.4543075867236,0.0018340465736674805,Slight positive
430,HINDUNILVR,EQ,2019-02-05,1802.6,1805.0,1834.95,1804.95,1817.35,1821.45,1825.73,1278708,2334579666.6,72753,698355,54.61,2,2019,1458.283336042055,0.010457117496948998,Positive
431,HINDUNILVR,EQ,2019-02-06,1821.45,1828.4,1836.45,1820.0,1830.0,1829.95,1830.56,859789,1573896138.2,46763,508938,59.19,2,2019,1458.8516426783003,0.004666611765351769,Slight positive
432,HINDUNILVR,EQ,2019-02-07,1829.95,1834.0,1845.0,1828.35,1837.65,1839.05,1839.14,927434,1705677898.05,59806,523368,56.43,2,2019,1459.4777009485892,0.004972813464848791,Slight positive
433,HINDUNILVR,EQ,2019-02-08,1839.05,1839.1,1847.0,1811.0,1815.0,1817.3,1827.11,1222765,2234122584.55,61098,862722,70.56,2,2019,1460.252858651537,-0.011826758380685698,Negative
434,HINDUNILVR,EQ,2019-02-11,1817.3,1811.05,1815.4,1795.75,1812.5,1804.8,1804.64,797453,1439115107.0,65801,493336,61.86,2,2019,1460.7389526614966,-0.006878335992956619,Slight negative
435,HINDUNILVR,EQ,2019-02-12,1804.8,1810.0,1812.0,1789.0,1793.0,1794.5,1796.79,990035,1778882803.75,65893,610526,61.67,2,2019,1461.3225223238164,-0.005707003546099321,Slight negative
436,HINDUNILVR,EQ,2019-02-13,1794.5,1800.0,1814.9,1791.6,1793.4,1798.95,1803.74,1227463,2214018893.15,79931,723389,58.93,2,2019,1462.0528407656502,0.002479799387015813,Slight positive
437,HINDUNILVR,EQ,2019-02-14,1798.95,1796.0,1798.5,1777.0,1782.35,1785.05,1786.78,1341658,2397249318.6,68692,797555,59.45,2,2019,1462.8147109846484,-0.007726729481086214,Slight negative
438,HINDUNILVR,EQ,2019-02-15,1785.05,1790.0,1790.0,1747.5,1773.0,1772.8,1765.01,1177218,2077805146.0,63074,629801,53.5,2,2019,1463.4549476451637,-0.006862552869667526,Slight negative
439,HINDUNILVR,EQ,2019-02-18,1772.8,1775.1,1775.1,1735.0,1753.0,1751.9,1746.17,1513430,2642700487.45,68178,960848,63.49,2,2019,1464.2188122073692,-0.01178925992779778,Negative
440,HINDUNILVR,EQ,2019-02-19,1751.9,1750.0,1759.6,1730.45,1740.7,1737.95,1741.74,1598381,2783957888.8,69502,963881,60.3,2,2019,1464.9822656422764,-0.007962783263884998,Slight negative
441,HINDUNILVR,EQ,2019-02-20,1737.95,1742.7,1745.95,1722.0,1736.0,1733.5,1731.28,1430235,2476135669.15,93932,929685,65.0,2,2019,1465.6507262782666,-0.002560487931183353,Slight or No change
442,HINDUNILVR,EQ,2019-02-21,1733.5,1737.0,1758.0,1736.35,1753.8,1754.7,1750.18,1225418,2144698391.35,88905,778410,63.52,2,2019,1466.2659403492526,0.01222959330833584,Positive
443,HINDUNILVR,EQ,2019-02-22,1754.7,1760.0,1773.0,1751.95,1767.65,1768.55,1765.88,1360163,2401890279.2,59415,977598,71.87,2,2019,1466.9783856720303,0.007893087137402333,Slight positive
444,HINDUNILVR,EQ,2019-02-25,1768.55,1772.0,1775.8,1759.0,1772.0,1770.15,1767.01,1490746,2634161620.65,85731,1067441,71.6,2,2019,1467.759504535997,0.0009046959373499863,Slight positive
445,HINDUNILVR,EQ,2019-02-26,1770.15,1763.4,1785.9,1762.0,1768.9,1772.25,1776.55,2190515,3891559939.65,98700,1570684,71.7,2,2019,1468.907932637257,0.0011863401406659868,Slight positive
446,HINDUNILVR,EQ,2019-02-27,1772.25,1779.0,1779.0,1728.55,1735.5,1736.5,1745.45,1491740,2603752524.0,99084,830574,55.68,2,2019,1469.5934779407773,-0.020172097616024787,Negative
447,HINDUNILVR,EQ,2019-02-28,1736.5,1749.0,1756.65,1727.6,1732.3,1732.65,1739.45,1895136,3296500396.9,94965,1257714,66.37,2,2019,1470.4468689143555,-0.0022171033688452857,Slight or No change
448,HINDUNILVR,EQ,2019-03-01,1732.65,1735.0,1749.0,1731.05,1735.0,1734.65,1739.39,761115,1323878629.6,59544,488995,64.25,3,2019,1470.7906495099385,0.0011543012149020093,Slight positive
449,HINDUNILVR,EQ,2019-03-05,1734.65,1739.8,1739.8,1717.5,1725.0,1724.6,1724.93,1406843,2426703625.95,116686,853009,60.63,3,2019,1471.3996295930178,-0.005793675957686095,Slight negative
450,HINDUNILVR,EQ,2019-03-06,1724.6,1726.1,1730.0,1697.95,1700.0,1699.8,1707.44,2193045,3744496305.55,108551,1573909,71.77,3,2019,1472.2507144373394,-0.014380146120839599,Negative
451,HINDUNILVR,EQ,2019-03-07,1699.8,1706.35,1720.0,1699.8,1707.35,1705.4,1708.79,1566441,2676722914.55,79955,906201,57.85,3,2019,1472.869616968114,0.003294505235910128,Slight positive
452,HINDUNILVR,EQ,2019-03-08,1705.4,1706.0,1718.0,1695.1,1701.8,1701.6,1702.7,1419614,2417176480.1,50981,838206,59.04,3,2019,1473.4185567735972,-0.0022282162542512918,Slight or No change
453,HINDUNILVR,EQ,2019-03-11,1701.6,1708.75,1726.0,1703.0,1717.0,1714.95,1716.43,1427771,2450671779.85,62445,937086,65.63,3,2019,1474.0001452844745,0.007845557122708069,Slight positive
454,HINDUNILVR,EQ,2019-03-12,1714.95,1718.9,1739.0,1718.8,1736.0,1734.8,1734.4,1861116,3227927396.95,86794,1306720,70.21,3,2019,1474.816170099157,0.011574681477594106,Positive
455,HINDUNILVR,EQ,2019-03-13,1734.8,1749.0,1755.5,1741.1,1748.5,1747.6,1747.33,1744331,3047928323.8,86427,1126260,64.57,3,2019,1475.6137943599135,0.007378372146645162,Slight positive
456,HINDUNILVR,EQ,2019-03-14,1747.6,1750.75,1751.7,1730.2,1738.0,1737.3,1736.25,867427,1506070230.0,73209,578365,66.68,3,2019,1475.993750586532,-0.005893797207598972,Slight negative
457,HINDUNILVR,EQ,2019-03-15,1737.3,1745.0,1746.5,1694.45,1701.0,1698.4,1702.04,3571762,6079288149.8,128175,2297393,64.32,3,2019,1477.3155347364636,-0.022391066597593934,Negative
458,HINDUNILVR,EQ,2019-03-18,1698.4,1710.0,1710.95,1686.9,1697.0,1697.55,1698.64,1621113,2753679358.95,62545,760107,46.89,3,2019,1477.907995682271,-0.0005004710315591465,Slight or No change
459,HINDUNILVR,EQ,2019-03-19,1697.55,1697.6,1709.4,1688.2,1701.0,1699.65,1698.3,1456211,2473089662.45,75420,952246,65.39,3,2019,1478.4425418588498,0.0012370769638596624,Slight positive
460,HINDUNILVR,EQ,2019-03-20,1699.65,1705.0,1716.5,1683.45,1685.05,1687.55,1702.74,2312268,3937180157.8,87548,1583603,68.49,3,2019,1479.2399146593682,-0.007119112758509183,Slight negative
462,HINDUNILVR,EQ,2019-03-22,1687.55,1687.55,1703.85,1673.7,1677.5,1678.05,1685.25,1636228,2757456874.7,69901,786092,48.04,3,2019,1479.7749292907263,-0.005629462830730958,Slight negative
463,HINDUNILVR,EQ,2019-03-25,1678.05,1674.0,1687.5,1660.0,1676.0,1673.85,1674.08,2039945,3415026503.65,53113,1327607,65.08,3,2019,1480.423887884597,-0.002502905157772406,Slight or No change
464,HINDUNILVR,EQ,2019-03-26,1673.85,1679.9,1691.55,1674.0,1684.0,1683.8,1683.21,1452899,2445541295.55,56242,784693,54.01,3,2019,1480.907092492534,0.005944379723392235,Slight positive
465,HINDUNILVR,EQ,2019-03-27,1683.8,1684.0,1707.8,1675.0,1676.0,1680.8,1693.98,1520533,2575753464.15,60863,709104,46.64,3,2019,1481.4028969146825,-0.0017816842855445936,Slight or No change
466,HINDUNILVR,EQ,2019-03-28,1680.8,1685.0,1692.0,1673.4,1689.85,1683.9,1681.5,1852958,3115749382.3,60847,1266445,68.35,3,2019,1482.0131230811787,0.0018443598286530527,Slight positive
467,HINDUNILVR,EQ,2019-03-29,1683.9,1695.3,1712.85,1691.9,1706.5,1706.8,1706.33,2348874,4007948160.0,101910,1640895,69.86,3,2019,1482.8685467357245,0.013599382386127346,Positive
468,HINDUNILVR,EQ,2019-04-01,1706.8,1710.0,1721.35,1686.0,1690.0,1690.0,1702.01,1283162,2183957654.5,84799,633302,49.35,4,2019,1483.298257476168,-0.00984298101710801,Slight negative
469,HINDUNILVR,EQ,2019-04-02,1690.0,1693.15,1697.0,1680.1,1682.0,1687.15,1687.2,1227869,2071666085.85,49263,679972,55.38,4,2019,1483.7021388548792,-0.0016863905325443795,Slight or No change
470,HINDUNILVR,EQ,2019-04-03,1687.15,1682.0,1686.6,1668.65,1671.1,1670.8,1677.49,1233102,2068511885.3,66579,609761,49.45,4,2019,1484.0736671864424,-0.009690898853095486,Slight negative
471,HINDUNILVR,EQ,2019-04-04,1670.8,1668.0,1686.6,1658.0,1666.5,1666.55,1671.46,1212398,2026476312.45,44295,697667,57.54,4,2019,1484.4292401874309,-0.0025436916447211244,Slight or No change
472,HINDUNILVR,EQ,2019-04-05,1666.55,1670.0,1671.5,1650.0,1662.55,1659.1,1656.32,1468074,2431599475.75,54773,894132,60.91,4,2019,1484.8404104105105,-0.0044703129219045845,Slight or No change
473,HINDUNILVR,EQ,2019-04-08,1659.1,1664.9,1679.75,1656.9,1661.5,1664.9,1669.4,1647502,2750337160.8,72607,825191,50.09,4,2019,1485.3148161700105,0.0034958712554999938,Slight positive
474,HINDUNILVR,EQ,2019-04-09,1664.9,1668.8,1683.9,1662.25,1681.0,1680.5,1673.99,1232434,2063084913.35,69034,903085,73.28,4,2019,1485.6987559781319,0.009369932128055591,Slight positive
475,HINDUNILVR,EQ,2019-04-10,1680.5,1684.7,1704.65,1675.0,1699.0,1694.15,1694.92,1720236,2915666406.45,79919,996212,57.91,4,2019,1486.2695170877182,0.008122582564712877,Slight positive
476,HINDUNILVR,EQ,2019-04-11,1694.15,1703.0,1716.5,1698.05,1712.0,1710.4,1710.78,2026954,3467671525.7,95478,1275040,62.9,4,2019,1486.990305436541,0.00959183071156633,Slight positive
477,HINDUNILVR,EQ,2019-04-12,1710.4,1716.4,1724.7,1710.2,1720.4,1721.65,1718.84,1437818,2471385268.95,70567,847460,58.94,4,2019,1487.5243970557417,0.0065774087932646275,Slight positive
478,HINDUNILVR,EQ,2019-04-15,1721.65,1725.0,1731.2,1713.1,1722.7,1722.05,1722.9,1035378,1783848580.9,47784,671125,64.82,4,2019,1487.9081496503168,0.0002323352597797257,Slight or No change
479,HINDUNILVR,EQ,2019-04-16,1722.05,1726.0,1742.0,1716.15,1739.75,1738.55,1736.15,1625738,2822532135.9,92977,1167135,71.79,4,2019,1488.5504702932603,0.0095816033216225,Slight positive
480,HINDUNILVR,EQ,2019-04-18,1738.55,1738.55,1744.1,1729.25,1742.0,1739.9,1738.82,1475552,2565716224.9,63822,848085,57.48,4,2019,1489.1337425932181,0.0007765091599321039,Slight positive
481,HINDUNILVR,EQ,2019-04-22,1739.9,1740.0,1745.0,1730.1,1738.8,1739.85,1738.7,717781,1248006649.35,43298,450495,62.76,4,2019,1489.4164409210616,-2.873728375207829e-05,Slight or No change
482,HINDUNILVR,EQ,2019-04-23,1739.85,1742.0,1748.0,1733.1,1744.6,1744.2,1742.1,802947,1398817909.05,37702,460369,57.33,4,2019,1489.7374073518854,0.0025002155358220257,Slight positive
483,HINDUNILVR,EQ,2019-04-24,1744.2,1744.6,1755.0,1735.0,1754.9,1752.6,1742.32,1169461,2037578627.5,53246,888932,76.01,4,2019,1490.218822501608,0.004815961472308228,Slight positive
484,HINDUNILVR,EQ,2019-04-25,1752.6,1756.0,1762.6,1727.2,1737.15,1734.2,1743.94,1704890,2973226773.4,60998,1312480,76.98,4,2019,1490.8685031244975,-0.010498687664041939,Negative
485,HINDUNILVR,EQ,2019-04-26,1734.2,1738.0,1750.8,1726.15,1747.05,1747.35,1738.85,772993,1344120329.25,37521,470100,60.82,4,2019,1491.177785243065,0.007582747087994335,Slight positive
486,HINDUNILVR,EQ,2019-04-30,1747.35,1750.0,1762.0,1744.95,1753.1,1757.7,1755.94,1171594,2057244808.85,60795,892038,76.14,4,2019,1491.6640141068178,0.005923255215039891,Slight positive
487,HINDUNILVR,EQ,2019-05-02,1757.7,1756.5,1762.5,1720.25,1723.0,1723.55,1740.05,793819,1381286897.25,47311,486269,61.26,5,2019,1491.9502932299736,-0.019428798998691543,Negative
488,HINDUNILVR,EQ,2019-05-03,1723.55,1720.0,1727.0,1682.0,1690.65,1693.55,1698.94,1442888,2451375258.8,83786,614638,42.6,5,2019,1492.4016736652934,-0.017405935423979613,Negative
489,HINDUNILVR,EQ,2019-05-06,1693.55,1687.0,1687.0,1656.0,1668.1,1668.9,1666.58,2373878,3956259407.0,150408,1137685,47.93,5,2019,1493.0494459313818,-0.014555224233119723,Negative
490,HINDUNILVR,EQ,2019-05-07,1668.9,1678.8,1710.9,1672.5,1697.5,1697.5,1700.33,2212617,3762183398.3,83971,1248858,56.44,5,2019,1493.7464491663186,0.017137036371262404,Positive
491,HINDUNILVR,EQ,2019-05-08,1697.5,1697.5,1697.5,1675.0,1690.15,1688.7,1686.13,1243338,2096428105.7,105328,849935,68.36,5,2019,1494.119209273667,-0.0051840942562592085,Slight negative
492,HINDUNILVR,EQ,2019-05-09,1688.7,1680.1,1713.0,1677.0,1702.45,1703.75,1695.24,1204995,2042756810.8,96629,821111,68.14,5,2019,1494.5069535097737,0.008912180967608263,Slight positive
493,HINDUNILVR,EQ,2019-05-10,1703.75,1708.95,1709.0,1678.5,1686.0,1687.45,1694.39,1000696,1695567197.2,98364,581135,58.07,5,2019,1494.8028703899863,-0.00956713132795306,Slight negative
494,HINDUNILVR,EQ,2019-05-13,1687.45,1692.0,1717.0,1688.7,1699.1,1702.0,1705.6,1160287,1978984412.95,55814,653294,56.3,5,2019,1495.1706739998413,0.00862247770304303,Slight positive
